cliente_id,cnpj,razao_social,segmento,cidade,uf,bairro,data_cadastro,ativo
2538,43525019165364,Comércio de Peças Central LTDA ME,Rede de autopeças,Porto Alegre,RS,Savassi,2025-10-08,S
2539, 41452448649153 ,Casa das Peças Nova Era ME,Autopeças independente,Curitiba,PR,Moema,2022-09-24,S
2540,06392946513271,Centro Automotivo Guará EIRELI,Retífica de motores,Porto Alegre,RS,Barra,2026-05-27,S
2541,70.981.920/5091-63,Centro Automotivo Brasil LTDA ME,Concessionária,Porto Alegre,RS,Barra,2023-05-01,S
2542,65711924912830,Casa das Peças do Sul S/A,Funilaria e pintura,Brasília,DF,Boa Viagem,2024-07-09,S
2543,67917761960791,Comercial Fênix EIRELI,Concessionária,Rio de Janeiro,RJ,Barra,2024-02-20,S
2544,31535628724504,Importadora Garra LTDA ME,Retífica de motores,Salvador,BA,Vila Madalena,2024-07-06,S
2545,98218244682163,Comercial Nova Era LTDA ME,Autopeças independente,Brasília,DF,Setor Bueno,2026-01-13,S
2546,73223224263783,Casa das Peças Roda Livre EIRELI,Retífica de motores,Manaus,AM,Cambuí,2022-06-20,S
2547,78475904474176,Comercial Líder LTDA ME,Retífica de motores,Brasília,DF,Jardins,2025-06-03,S
2548,25.329.324/4483-45,Auto Parts Aurora S/A,Oficina mecânica,Salvador,BA,Aldeota,2024-01-02,S
2549,72815706625016,CASA DAS PEÇAS BANDEIRANTE LTDA ME,Funilaria e pintura,Porto Alegre,RS,Asa Sul,2025-07-05,S
2550,87248492615283,Centro Automotivo Rodovia LTDA,Rede de autopeças,Porto Alegre,RS,Higienópolis,2024-08-21,S
2551,20780988220925,Importadora Onix EIRELI,Autopeças independente,Brasília,DF,Meireles,2023-09-05,S
2552,47913027929902,Retífica Onix S/A,Concessionária,Campinas,SP,Batel,2024-09-16,S
2553,99883594326032,Auto Center Ipê LTDA ME,Autopeças independente,Fortaleza,CE,Centro,18/09/2023,S
2554,17150685246088,Peças e Serviços Popular LTDA,Oficina mecânica,Brasília,DF,Savassi,2021-07-08,S
2555,22.866.009/9974-94,Mecânica Onix LTDA,Retífica de motores,Rio de Janeiro,RJ,Setor Bueno,2025-11-27,S
2556,73725901259968,Auto Peças Diamante ME,Funilaria e pintura,Brasília,DF,Aldeota,2023-02-08,S
2557,67154295995719,Comercial Onix LTDA ME,Auto center,Campinas,SP,Moema,2022-12-23,S
2558,03533635921723,Rede Onix S/A,Retífica de motores,Manaus,AM,Higienópolis,2025-08-13,S
2559, 63143870611542 ,Distribuidora Guará S/A,Oficina mecânica,Recife,PE,Savassi,2026-02-17,S
2560,65.951.733/6664-81,Auto Center Paulista LTDA,Auto center,Manaus,AM,Higienópolis,2025-04-12,N
2561,10638224432654,Comercial Paulista S/A,Oficina mecânica,Rio de Janeiro,RJ,Bela Vista,2021-06-25,S
2562,78551791543698,Centro Automotivo Roda Livre S/A,Funilaria e pintura,Goiânia,GO,Higienópolis,2024-06-10,S
2563,04940809100695,Loja Real ME,Retífica de motores,Curitiba,PR,Meireles,04/06/2022,S
2564,92.664.030/7505-99,Auto Center Ultra LTDA,E-commerce de peças,Fortaleza,CE,Aldeota,2025-11-15,S
2565,17965105920865,Mecânica Ultra EIRELI,E-commerce de peças,Goiânia,GO,Higienópolis,2023-06-19,S
2566,18566549347812,Loja Líder S/A,Retífica de motores,Curitiba,PR,Barra,2022-05-15,S
2567,97.030.781/7623-25,Comércio de Peças Prime S/A,Retífica de motores,Rio de Janeiro,RJ,Boa Viagem,2022-10-16,S
2568,61518078442467,Auto Peças Guará ME,Autopeças independente,Fortaleza,CE,Ipanema,2022-03-26,S
2569,57125445847951,Auto Center do Sul LTDA,Autopeças independente,Recife,PE,Centro,2026-04-11,S
2570,44.962.521/6538-97,Loja Anhanguera LTDA ME,Autopeças independente,Campinas,SP,Pituba,15/06/2023,S
2571,44.203.157/9970-65,Auto Peças Cruzeiro LTDA ME,E-commerce de peças,Belo Horizonte,MG,Barra,2025-01-13,S
2572,09680192271662,Auto Peças Nova Era LTDA ME,Funilaria e pintura,Salvador,BA,Aldeota,2023-07-07,S
2573,26.558.132/6135-42,Auto Parts Prime ME,Autopeças independente,Fortaleza,CE,Batel,2022-02-18,S
2574,02530467407185,Loja Nova Era S/A,Oficina mecânica,São Paulo,SP,Vila Madalena,2024-11-19,S
2575,87531848336492,Mecânica Roda Livre S/A,Rede de autopeças,Manaus,AM,Moema,2024-01-19,S
2576,93032216880701,Auto Peças Estrada EIRELI,Oficina mecânica,Curitiba,PR,Moema,2024-11-25,S
2577,12.188.334/0179-19,Auto Parts Econômica LTDA ME,Oficina mecânica,Salvador,BA,Pinheiros,2022-12-19,S
2578,62536711712034,Auto Center Econômica LTDA,Auto center,Manaus,AM,Aldeota,2022-08-12,S
2579,92.300.224/2237-16,Loja Turbo EIRELI,Funilaria e pintura,Salvador,BA,Aldeota,2022-07-06,S
2580,11.152.927/0993-06,Centro Automotivo Vitória LTDA,E-commerce de peças,Belo Horizonte,MG,Moema,11/01/2022,S
2581,31010910460052,Auto Center Econômica S/A,Oficina mecânica,Manaus,AM,Ipanema,29/05/2024,S
2582, 89537227839290 ,Retífica Central EIRELI,Funilaria e pintura,Curitiba,PR,Higienópolis,26/09/2023,S
2583,76965776543959,Distribuidora Ouro ME,Retífica de motores,São Paulo,SP,Boa Viagem,2023-10-01,S
2584,53474911608478,Centro Automotivo Diamante EIRELI,Concessionária,Porto Alegre,RS,Setor Bueno,2023-12-30,S
2585,48.485.694/4514-21,Comercial do Sul LTDA ME,Retífica de motores,Campinas,SP,Pituba,2022-08-10,N
2586,91.438.276/4612-39,Retífica Titan ME,Oficina mecânica,Curitiba,PR,Savassi,2022-09-12,S
2587,20677309780399,Casa das Peças Motor LTDA ME,Rede de autopeças,Fortaleza,CE,Meireles,2023-06-22,S
2588,19.382.891/8350-73,Mecânica do Sul EIRELI,Oficina mecânica,Goiânia,GO,Bela Vista,2021-11-12,S
2589,14627856621762,Peças e Serviços Cruzeiro S/A,Concessionária,Rio de Janeiro,RJ,Setor Bueno,2022-01-29,S
2590,65149975301446,Auto Peças Anhanguera EIRELI,Oficina mecânica,Salvador,BA,Moema,2025-05-26,S
2591,21988481312059,Centro Automotivo Potência ME,Funilaria e pintura,Belo Horizonte,MG,Boa Viagem,2026-04-11,S
2592,24176697068382,Comércio de Peças Estrada LTDA,Auto center,São Paulo,SP,Pituba,24/10/2025,S
2593,49625959012135,Rede Nova Era EIRELI,Autopeças independente,Salvador,BA,Meireles,22/10/2022,S
2594,66937067564403,Comercial Garra LTDA,Concessionária,Porto Alegre,RS,Asa Sul,2024-03-09,S
2595,72055532168555,Casa das Peças Nova Era EIRELI,E-commerce de peças,Salvador,BA,Meireles,2026-05-04,S
2596,72.288.499/3928-86,Mecânica Popular LTDA ME,Autopeças independente,São Paulo,SP,Cambuí,2022-06-30,S
2597,28544305236141,Importadora Marajó LTDA,Funilaria e pintura,Manaus,AM,Boa Viagem,2022-03-31,S
2598, 20050294079939 ,Centro Automotivo Ultra S/A,Retífica de motores,Porto Alegre,RS,Savassi,10/03/2022,S
2599,05.424.878/4041-47,Retífica Garra EIRELI,Auto center,Goiânia,GO,Moema,2024-02-01,S
2600,99229137901688,Importadora do Sul LTDA ME,E-commerce de peças,Recife,PE,Barra,2023-02-02,N
2601,94791415928427,Mecânica Líder LTDA ME,Auto center,Goiânia,GO,Aldeota,2022-07-16,S
2602,67856371643611,Auto Center Vitória ME,Oficina mecânica,Recife,PE,Pituba,2024-02-21,S
2603,74.782.563/4325-10,Rede Real S/A,Autopeças independente,Brasília,DF,Savassi,2023-12-25,S
2604,14101120174748,Auto Parts Fortaleza LTDA,Auto center,Goiânia,GO,Asa Sul,2024-02-24,S
2605,80.212.458/2470-80,Auto Elétrica Aurora EIRELI,Auto center,Curitiba,PR,Meireles,2025-03-04,S
2606,25.424.702/6915-46,Auto Center Rota ME,Concessionária,Porto Alegre,RS,Batel,2022-05-25,S
2607, 18708633445397 ,Auto Center Real S/A,Autopeças independente,Curitiba,PR,Centro,2022-08-26,S
2608,56.980.284/4027-83,Importadora Pista S/A,Rede de autopeças,Brasília,DF,Savassi,2022-04-26,S
2609,47904475153792,Casa das Peças Vitória S/A,Autopeças independente,Campinas,SP,Batel,2022-06-04,S
2610,20002978067824,Peças e Serviços do Sul S/A,Oficina mecânica,Brasília,DF,Boa Viagem,2022-04-21,S
2611,28816903583223,Auto Center do Sul ME,Funilaria e pintura,Rio de Janeiro,RJ,Pinheiros,2023-09-27,S
2612,38.814.899/4822-33,Peças e Serviços Fortaleza S/A,Rede de autopeças,Brasília,DF,Aldeota,2025-07-06,S
2613,18632133752145,Auto Elétrica Central ME,E-commerce de peças,Brasília,DF,Jardins,2022-09-01,S
2614,99744225973037,Mecânica Bandeirante S/A,Oficina mecânica,Brasília,DF,Aldeota,02/04/2023,S
2615,20060830773667,Auto Peças Roda Livre LTDA ME,Oficina mecânica,Curitiba,PR,Moema,2022-08-19,S
2616,57333538379023,Comercial Diamante EIRELI,E-commerce de peças,Manaus,AM,Setor Bueno,2021-09-04,S
2617,61927812079624,Auto Elétrica Aurora EIRELI,Oficina mecânica,Fortaleza,CE,Aldeota,2026-04-12,S
2618,73720170117555,Peças e Serviços Speed EIRELI,E-commerce de peças,Rio de Janeiro,RJ,Vila Madalena,2022-06-23,S
2619,44.998.907/1677-88,Auto Peças Master ME,E-commerce de peças,Porto Alegre,RS,Centro,2025-02-17,S
2620,83341871550393,Distribuidora Titan ME,Funilaria e pintura,São Paulo,SP,Asa Sul,2024-05-12,S
2621,73.129.504/8881-98,Peças e Serviços Titan ME,Auto center,Curitiba,PR,Batel,2021-11-15,S
2622,80992839863910,Distribuidora Pista LTDA ME,Rede de autopeças,Fortaleza,CE,Jardins,2025-06-11,S
2623,16919486707698,Mecânica Potência S/A,E-commerce de peças,Brasília,DF,Higienópolis,2022-05-22,S
2624,15427255730180,Comercial Paulista ME,Oficina mecânica,São Paulo,SP,Centro,2021-09-21,S
2625,72752152723114,Mecânica Anhanguera S/A,Rede de autopeças,Campinas,SP,Aldeota,06/06/2023,S
2626,97.277.719/8460-53,Auto Parts Econômica EIRELI,Oficina mecânica,Salvador,BA,Jardins,2022-12-25,S
2627,34.869.871/6462-92,Comércio de Peças Rodovia LTDA,Auto center,Brasília,DF,Centro,2026-01-23,S
2628,11.000.778/3182-63,Auto Parts Aurora LTDA ME,Retífica de motores,Brasília,DF,Jardins,2021-12-30,S
2629,25081933922744,Comércio de Peças Nova Era EIRELI,Oficina mecânica,Belo Horizonte,MG,Boa Viagem,2022-08-07,S
2630,92447717406686,Mecânica Roda Livre LTDA ME,E-commerce de peças,Fortaleza,CE,Pituba,2022-02-24,S
2631,23761825930878,Comercial Rodovia LTDA,Retífica de motores,Brasília,DF,Moema,2021-11-25,S
2632,35815671026225,AUTO CENTER NACIONAL ME,Funilaria e pintura,Recife,PE,Bela Vista,2024-02-05,S
2633,37282840125200,Comercial Veloz S/A,Retífica de motores,Porto Alegre,RS,Savassi,2024-10-18,S
2634,96.667.830/3172-94,Auto Parts Líder LTDA,Funilaria e pintura,Fortaleza,CE,Vila Madalena,2024-05-22,S
2635,84.814.196/7991-84,Auto Peças Diamante S/A,Autopeças independente,Campinas,SP,Ipanema,05/02/2025,S
2636,51940568459340,Retífica Marajó LTDA ME,Oficina mecânica,Brasília,DF,Pituba,2025-12-17,S
2637,75.022.593/1227-25,Comercial Aurora LTDA,Oficina mecânica,Salvador,BA,Centro,28/02/2023,S
2638,82546772396778,REDE RODOVIA LTDA ME,Auto center,Salvador,BA,Centro,2023-08-07,S
2639,67.940.990/7372-29,Auto Peças Aurora ME,E-commerce de peças,Belo Horizonte,MG,Setor Bueno,2024-01-17,S
2640,44.029.195/6505-84,Retífica Real ME,E-commerce de peças,Salvador,BA,Cambuí,2021-07-12,S
2641,22935117486369,Rede Bandeirante EIRELI,Autopeças independente,São Paulo,SP,Jardins,2023-04-24,S
2642,43517593172610,Comércio de Peças Turbo ME,E-commerce de peças,Campinas,SP,Moema,2021-08-20,S
2643,79612650889975,Casa das Peças Estrada S/A,Oficina mecânica,Porto Alegre,RS,Pituba,2022-10-16,S
2644,16680965119888,Auto Peças Estrada ME,E-commerce de peças,Brasília,DF,Moema,2022-03-04,S
2645, 85457477060855 ,Auto Peças Aurora EIRELI,Funilaria e pintura,Fortaleza,CE,Setor Bueno,2021-07-29,S
2646,32.754.115/6527-70,Loja Max LTDA ME,Oficina mecânica,Manaus,AM,Higienópolis,2024-03-13,S
2647,52.792.008/5463-16,Loja Bosch Car LTDA ME,Rede de autopeças,São Paulo,SP,Meireles,2023-02-11,S
2648,75.583.883/3314-93,Mecânica Econômica S/A,E-commerce de peças,Curitiba,PR,Bela Vista,2023-10-21,S
2649, 20666534797109 ,Auto Center Fortaleza LTDA,Retífica de motores,Campinas,SP,Boa Viagem,04/03/2026,S
2650,61780886449916,Rede Apex LTDA,Auto center,Recife,PE,Setor Bueno,2023-11-12,S
2651,50122915353759,Rede Bandeirante LTDA ME,Retífica de motores,Belo Horizonte,MG,Savassi,2023-10-17,S
2652,29338010701774,DISTRIBUIDORA SPEED LTDA ME,Funilaria e pintura,Porto Alegre,RS,Savassi,2022-12-10,S
2653, 07831233153497 ,Peças e Serviços Diamante LTDA,E-commerce de peças,Salvador,BA,Barra,2026-01-15,S
2654,41648668982397,IMPORTADORA NOBRE LTDA ME,Concessionária,Rio de Janeiro,RJ,Bela Vista,2023-08-04,S
2655,63555012199149,Auto Parts Cruzeiro ME,Oficina mecânica,Goiânia,GO,Moema,2025-03-15,S
2656,54.970.594/4599-14,Casa das Peças Central ME,Autopeças independente,Recife,PE,Pituba,2024-11-12,N
2657,13.604.212/1004-68,AUTO PEÇAS ANHANGUERA LTDA,Oficina mecânica,Fortaleza,CE,Bela Vista,2021-12-13,S
2658,54255686222905,Auto Center Max LTDA,Retífica de motores,Recife,PE,Pinheiros,2023-03-06,S
2659,29369070648723,Auto Center Garra S/A,Funilaria e pintura,Goiânia,GO,Cambuí,18/10/2022,S
2660,20477004830762,Mecânica Diamante ME,Concessionária,Salvador,BA,Aldeota,2022-01-29,S
2661,38326225063483,Distribuidora União EIRELI,Funilaria e pintura,Porto Alegre,RS,Vila Madalena,2025-01-19,S
2662,50380954185203,Loja Rodovia EIRELI,Autopeças independente,Fortaleza,CE,Meireles,2021-05-23,S
2663,09.809.934/0960-08,Centro Automotivo Diamante S/A,Rede de autopeças,Salvador,BA,Cambuí,2021-12-22,S
2664,22527768575564,Auto Parts Motor EIRELI,Concessionária,Porto Alegre,RS,Meireles,2022-12-03,S
2665,26.749.422/2166-09,Mecânica Estrada S/A,Retífica de motores,Salvador,BA,Setor Bueno,2026-02-04,S
2666,35777931240493,Distribuidora Cruzeiro ME,Funilaria e pintura,São Paulo,SP,Pituba,08/10/2021,S
2667,33734776306585,Importadora Nova Era LTDA ME,Oficina mecânica,Salvador,BA,Moema,2025-11-16,S
2668,89.730.378/5814-42,Comercial Pista LTDA ME,Funilaria e pintura,Campinas,SP,Centro,2021-06-29,S
2669, 56115551074981 ,Rede Turbo EIRELI,Rede de autopeças,São Paulo,SP,Centro,2021-07-08,N
2670,87297012683156,Retífica Fortaleza LTDA ME,E-commerce de peças,Rio de Janeiro,RJ,Moema,2023-09-22,S
2671,97690543526821,Auto Peças Master ME,Retífica de motores,Recife,PE,Boa Viagem,2023-01-01,S
2672,07.325.759/2123-03,Rede Brasil EIRELI,Autopeças independente,Rio de Janeiro,RJ,Meireles,2022-12-29,S
2673,72104631186701,Comercial Central EIRELI,Funilaria e pintura,Rio de Janeiro,RJ,Setor Bueno,2021-06-30,S
2674,18131254709973,Centro Automotivo do Sul LTDA,Funilaria e pintura,Curitiba,PR,Asa Sul,2023-03-27,S
2675,64718629436813,Casa das Peças Cruzeiro EIRELI,Oficina mecânica,Fortaleza,CE,Centro,2024-03-05,S
2676,07845845840222,Mecânica Potência ME,Rede de autopeças,Belo Horizonte,MG,Jardins,2022-03-08,S
2677,72527934445190,Casa das Peças do Sul LTDA,E-commerce de peças,Recife,PE,Centro,2022-05-25,S
2678,30.634.437/1084-25,Auto Parts Ultra ME,Oficina mecânica,Brasília,DF,Barra,2022-03-06,S
2679, 49724868983225 ,Importadora Master LTDA ME,Concessionária,Manaus,AM,Pinheiros,2023-06-07,S
2680,33.847.137/0587-75,Mecânica Rodovia LTDA,Concessionária,São Paulo,SP,Centro,2024-11-24,S
2681,42033873845350,Comércio de Peças Max ME,Rede de autopeças,Curitiba,PR,Vila Madalena,2025-07-19,S
2682,36.586.949/1997-85,COMERCIAL RODOVIA EIRELI,E-commerce de peças,Campinas,SP,Boa Viagem,2024-01-12,S
2683, 73759428318886 ,Rede Master ME,Rede de autopeças,Fortaleza,CE,Boa Viagem,2024-01-23,S
2684,91154168249770,Peças e Serviços Fênix LTDA,E-commerce de peças,São Paulo,SP,Asa Sul,2022-09-03,S
2685,54.765.126/7490-75,Loja Brasil EIRELI,Funilaria e pintura,Recife,PE,Vila Madalena,2023-05-28,S
2686,33495651582230,Comercial Speed LTDA ME,Autopeças independente,Goiânia,GO,Ipanema,2022-12-28,S
2687,12498334414679,Importadora Nova Era ME,Funilaria e pintura,Recife,PE,Boa Viagem,2022-07-07,S
2688,49.373.529/0831-16,Retífica Fênix S/A,E-commerce de peças,Rio de Janeiro,RJ,Bela Vista,2021-10-13,S
2689,20.718.116/9441-82,Loja Motor S/A,Auto center,Curitiba,PR,Aldeota,2022-06-18,S
2690,15398740541919,Casa das Peças Bosch Car LTDA,Oficina mecânica,Manaus,AM,Setor Bueno,2021-05-21,S
2691,42274045122858,Auto Elétrica Fênix LTDA,Funilaria e pintura,Rio de Janeiro,RJ,Jardins,2021-07-01,S
2692,74318910049246,Auto Peças Apex EIRELI,Retífica de motores,Salvador,BA,Aldeota,2024-06-19,S
2693,31508108667042,Comércio de Peças Motor ME,Auto center,Recife,PE,Jardins,2021-06-05,S
2694,42.823.598/4887-69,Auto Center Paulista EIRELI,Rede de autopeças,Recife,PE,Boa Viagem,2024-03-24,S
2695,49605937062723,Mecânica Central LTDA,Funilaria e pintura,Curitiba,PR,Bela Vista,2025-06-04,S
2696,70.571.629/8475-48,Rede Popular EIRELI,Autopeças independente,Brasília,DF,Asa Sul,2021-11-27,S
2697,48.385.601/6685-86,Retífica Nobre EIRELI,Auto center,Goiânia,GO,Batel,2022-02-14,S
2698,53930361999326,Centro Automotivo Brasil EIRELI,Rede de autopeças,Fortaleza,CE,Setor Bueno,2026-03-09,S
2699,36837803717186,Casa das Peças Bosch Car LTDA ME,Autopeças independente,Manaus,AM,Batel,2022-11-12,N
2700,54565663636381,COMÉRCIO DE PEÇAS VITÓRIA ME,Concessionária,Recife,PE,Jardins,2023-07-02,S
2701,10.379.982/0487-93,Auto Peças Vitória ME,Retífica de motores,Belo Horizonte,MG,Aldeota,2021-11-16,S
2702,37.759.012/9299-29,Peças e Serviços Popular LTDA ME,Retífica de motores,Goiânia,GO,Setor Bueno,21/10/2023,S
2703,40850749113928,Importadora Prime S/A,Rede de autopeças,Fortaleza,CE,Batel,2025-10-27,S
2704,31380033833673,COMÉRCIO DE PEÇAS REAL LTDA,E-commerce de peças,Brasília,DF,Ipanema,2024-11-03,S
2705,15818110699429,Peças e Serviços Master LTDA ME,Retífica de motores,Recife,PE,Cambuí,2025-04-30,S
2706,93201089810723,Comércio de Peças Fortaleza EIRELI,Concessionária,Brasília,DF,Aldeota,2023-11-04,S
2707,19441088344425,Distribuidora Estrada EIRELI,Concessionária,São Paulo,SP,Pituba,2023-04-12,S
2708,47702392831091,Comercial Líder LTDA,Retífica de motores,Brasília,DF,Barra,2022-07-28,S
2709,92341024250596,Mecânica Ultra EIRELI,Concessionária,Fortaleza,CE,Moema,2025-09-21,S
2710,76896176872962,Auto Center Onix LTDA,Auto center,Fortaleza,CE,Moema,2024-07-23,S
2711, 10082592306511 ,CASA DAS PEÇAS VELOZ EIRELI,Concessionária,Porto Alegre,RS,Bela Vista,2021-12-26,S
2712,49605469050849,Rede Apex EIRELI,Retífica de motores,São Paulo,SP,Jardins,2022-10-18,S
2713,30.878.875/2632-28,Comercial Brasil EIRELI,Funilaria e pintura,Fortaleza,CE,Jardins,2023-03-31,S
2714,10377002335823,Mecânica Popular LTDA ME,Autopeças independente,Campinas,SP,Moema,2022-10-25,S
2715, 70883286041614 ,Centro Automotivo Ouro S/A,E-commerce de peças,Salvador,BA,Bela Vista,2023-05-30,S
2716,55746433304030,Auto Center Bandeirante EIRELI,Retífica de motores,Porto Alegre,RS,Ipanema,2022-10-08,S
2717,62925809949194,Retífica Apex LTDA,Funilaria e pintura,São Paulo,SP,Meireles,2023-04-29,S
2718,55685022080538,Loja Bosch Car EIRELI,Concessionária,Recife,PE,Boa Viagem,2023-01-02,S
2719,46518359146120,Auto Elétrica Potência S/A,Autopeças independente,Manaus,AM,Barra,2024-01-11,S
2720, 77160108317349 ,Loja Garra EIRELI,Concessionária,São Paulo,SP,Barra,2021-07-03,S
2721,53175286122400,Auto Peças Marajó S/A,Funilaria e pintura,Fortaleza,CE,Barra,2026-04-11,S
2722,02287408975784,Retífica Max S/A,Oficina mecânica,Campinas,SP,Jardins,27/11/2023,S
2723,64214928841634,Auto Center Master S/A,Concessionária,Belo Horizonte,MG,Meireles,2023-01-26,S
2724,05515704533043,Retífica Ipê S/A,Retífica de motores,Belo Horizonte,MG,Batel,2023-04-08,S
2725,74433731402903,Retífica Prime LTDA,Autopeças independente,Brasília,DF,Setor Bueno,2024-12-18,N
2726,59.786.216/3484-43,Auto Peças Fortaleza LTDA ME,E-commerce de peças,Salvador,BA,Ipanema,2024-05-03,N
2727,23.828.881/6137-19,Comércio de Peças Anhanguera ME,Autopeças independente,Brasília,DF,Savassi,2022-11-02,S
2728,55428468638720,Retífica Paulista ME,Concessionária,Curitiba,PR,Batel,2023-07-01,S
2729,94.327.402/6558-59,Retífica Apex ME,Autopeças independente,Porto Alegre,RS,Bela Vista,2023-08-29,S
2730,48051438827374,Rede Aurora LTDA ME,E-commerce de peças,Salvador,BA,Higienópolis,2026-04-10,S
2731,13.240.621/4613-35,Mecânica Popular ME,Funilaria e pintura,Campinas,SP,Cambuí,2023-03-18,S
2732,63481415771807,Rede Max ME,Concessionária,Manaus,AM,Vila Madalena,05/04/2023,S
2733,85.141.908/2745-74,Comercial Vitória LTDA ME,Concessionária,Belo Horizonte,MG,Meireles,2022-07-30,S
2734,36435371214630,Loja Paulista LTDA,Oficina mecânica,Fortaleza,CE,Higienópolis,2024-10-30,S
2735,32310265574744,Casa das Peças Max ME,Auto center,Recife,PE,Centro,2023-07-20,S
2736,02.897.409/3934-96,AUTO CENTER ROTA S/A,Funilaria e pintura,Porto Alegre,RS,Cambuí,2023-02-07,S
2737,15426267188926,Retífica Garra LTDA,Rede de autopeças,Belo Horizonte,MG,Aldeota,2025-04-02,S
2738,17759414477204,Comercial Max S/A,Auto center,Belo Horizonte,MG,Aldeota,18/04/2025,S
2739,62762439606300,Auto Parts Brasil S/A,Concessionária,Manaus,AM,Moema,22/01/2022,S
2740,35639211878162,Casa das Peças Cruzeiro EIRELI,Auto center,Fortaleza,CE,Savassi,2022-07-10,S
2741,97.344.685/0094-79,Auto Center Bandeirante LTDA ME,Concessionária,Salvador,BA,Savassi,2023-03-17,S
2742,29087929686367,Comércio de Peças União LTDA ME,Funilaria e pintura,Recife,PE,Ipanema,2022-02-17,S
2743,60075504084138,Peças e Serviços Motor LTDA ME,Autopeças independente,Curitiba,PR,Batel,2023-05-17,S
2744,20790779886182,Comercial Onix EIRELI,Retífica de motores,Campinas,SP,Boa Viagem,2022-07-29,S
2745,28.022.244/6616-51,Centro Automotivo Master LTDA ME,Oficina mecânica,São Paulo,SP,Boa Viagem,07/01/2022,S
